"ID","NVNUMERO","NVESTADO","FECHA_NV","FECHA_ENTREGA","CONCAUTO","CODPROD","NVCANT","CANT_FACT","DIF_FACT","NVPRECIO","DETPROD","NOMAUX","CODPROC","PROCESO","DESCPROC","TIEMPO","CANTPROD"
481,13685,A,"2025-04-02","2025-04-25",N,CAJ147003700350D92,1,0,1,10239.00,CAJA 1470*370*350 D92 NO,BELLTECH AUTOSERVICIOS S.A. ,P021,OTRO,PROCESO EMBALADO CAJAS,20,1620
482,13685,A,"2025-04-02","2025-04-25",N,CAJ147003700350D92,1,0,1,10239.00,CAJA 1470*370*350 D92 NO,BELLTECH AUTOSERVICIOS S.A. ,P058,PLIZADO,PROCESO DE PLIZADO BIPARTIDA,60,550
483,13685,A,"2025-04-02","2025-04-25",N,SEP035003400007D92,1,0,1,425.00,PROTECTOR 350*340 D92 SEP.,BELLTECH AUTOSERVICIOS S.A. ,P033,TROQUELADO,PROCESO EMBALADO TROQUELADO,3,10800
484,13685,A,"2025-04-02","2025-04-25",N,SEP035003400007D92,1,0,1,425.00,PROTECTOR 350*340 D92 SEP.,BELLTECH AUTOSERVICIOS S.A. ,P068,OTRO,PROCESO DE DIMENSIONADO ,20,1600
485,13685,A,"2025-04-02","2025-04-25",N,SEP027010500003C20,1,0,1,646.00,PROTECTOR PANTALLA 270*1050 C20 SEP 3 PLIZ.,BELLTECH AUTOSERVICIOS S.A. ,P001,PLIZADO,PROCESO DE PLIZADO NORMAL ,30,1100
486,13685,A,"2025-04-02","2025-04-25",N,CUB03600340003010C,1,0,1,468.00,PROTECTOR CABEZAL 360*340*30 10C C1.,BELLTECH AUTOSERVICIOS S.A. ,P017,EMPLACADO,PROCESO DE EMPLACADO C1,54,600
487,13685,A,"2025-04-02","2025-04-25",N,CUB03600340003010C,1,0,1,468.00,PROTECTOR CABEZAL 360*340*30 10C C1.,BELLTECH AUTOSERVICIOS S.A. ,P040,OTRO,PROCESO DE EMBALADO CUBIERTA,15,2160
488,13685,A,"2025-04-02","2025-04-25",N,CUB03600340003010C,1,0,1,468.00,PROTECTOR CABEZAL 360*340*30 10C C1.,BELLTECH AUTOSERVICIOS S.A. ,P043,OTRO,PROCESO PRENSADO MANUAL,5,6500
489,13685,A,"2025-04-02","2025-04-25",N,CUB03600340003010C,1,0,1,468.00,PROTECTOR CABEZAL 360*340*30 10C C1.,BELLTECH AUTOSERVICIOS S.A. ,P064,OTRO,PROCESO DE DIMENSIONADO GRANDE,40,850
490,13685,A,"2025-04-02","2025-04-25",N,CAJ155004100540D92,1,0,1,10724.00,CAJA 1550*410*540 D92 NO.,BELLTECH AUTOSERVICIOS S.A. ,P051,OTRO,PROCESO DE AJUSTE 100,1,1
491,13686,A,"2025-04-03","2025-04-25",N,CAJ055004000200C20,400,0,400,2245.00,CAJA 550*400*200 C20 NO.,HERNANDEZ Y ORREGO COMPUTACION LTDA ,P001,PLIZADO,PROCESO DE PLIZADO NORMAL ,30,1100
492,13686,A,"2025-04-03","2025-04-25",N,CAJ055004000200C20,400,0,400,2245.00,CAJA 550*400*200 C20 NO.,HERNANDEZ Y ORREGO COMPUTACION LTDA ,P003,CALADO,PROCESO CALADO NORMAL,30,1080
493,13686,A,"2025-04-03","2025-04-25",N,CAJ055004000200C20,400,0,400,2245.00,CAJA 550*400*200 C20 NO.,HERNANDEZ Y ORREGO COMPUTACION LTDA ,P006,PEGADO,PROCESO PEGADO NORMAL,60,540
494,13686,A,"2025-04-03","2025-04-25",N,CAJ055004000200C20,400,0,400,2245.00,CAJA 550*400*200 C20 NO.,HERNANDEZ Y ORREGO COMPUTACION LTDA ,P018,TROZADO,PROCESO DE TROZADO,45,750
495,13686,A,"2025-04-03","2025-04-25",N,CAJ055004000200C20,400,0,400,2245.00,CAJA 550*400*200 C20 NO.,HERNANDEZ Y ORREGO COMPUTACION LTDA ,P021,OTRO,PROCESO EMBALADO CAJAS,20,1620
496,13686,A,"2025-04-03","2025-04-25",N,CAJ055004000200C20,400,0,400,2245.00,CAJA 550*400*200 C20 NO.,HERNANDEZ Y ORREGO COMPUTACION LTDA ,P028,IMPRESION,PROCESO DE IMPRESION 2,120,300
497,13687,A,"2025-04-03","2025-04-25",N,EMP082008201020D99,45,0,45,35577.00,BIN 410*410*410*1020 D99 O3 OCTOCABLE,COBRE CERRILLOS S.A. ,P002,IMPRESION,PROCESO DE IMPRESION ,60,700
498,13687,A,"2025-04-03","2025-04-25",N,EMP082008201020D99,45,0,45,35577.00,BIN 410*410*410*1020 D99 O3 OCTOCABLE,COBRE CERRILLOS S.A. ,P018,TROZADO,PROCESO DE TROZADO,45,750
499,13687,A,"2025-04-03","2025-04-25",N,EMP082008201020D99,45,0,45,35577.00,BIN 410*410*410*1020 D99 O3 OCTOCABLE,COBRE CERRILLOS S.A. ,P019,OTRO,PROCESO DE DIMENSIONADO CHICO,10,3250
500,13687,A,"2025-04-03","2025-04-25",N,EMP082008201020D99,45,0,45,35577.00,BIN 410*410*410*1020 D99 O3 OCTOCABLE,COBRE CERRILLOS S.A. ,P020,OTRO,PROCESO EMBALADO BIN,30,1080
501,13687,A,"2025-04-03","2025-04-25",N,EMP082008201020D99,45,0,45,35577.00,BIN 410*410*410*1020 D99 O3 OCTOCABLE,COBRE CERRILLOS S.A. ,P024,OTRO,PROCESO DE PRENSADO,60,1520
502,13687,A,"2025-04-03","2025-04-25",N,EMP082008201020D99,45,0,45,35577.00,BIN 410*410*410*1020 D99 O3 OCTOCABLE,COBRE CERRILLOS S.A. ,P025,OTRO,PROCESO DE DOBLADO,90,360
503,13687,A,"2025-04-03","2025-04-25",N,EMP082008201020D99,45,0,45,35577.00,BIN 410*410*410*1020 D99 O3 OCTOCABLE,COBRE CERRILLOS S.A. ,P026,EMPLACADO,PROCESO DE EMPLACADO E3,73,450
504,13687,A,"2025-04-03","2025-04-25",N,EMP082008201020D99,45,0,45,35577.00,BIN 410*410*410*1020 D99 O3 OCTOCABLE,COBRE CERRILLOS S.A. ,P027,PEGADO,PROCESO DE PEGADO BIN,45,720
505,13687,A,"2025-04-03","2025-04-25",N,EMP082008201020D99,45,0,45,35577.00,BIN 410*410*410*1020 D99 O3 OCTOCABLE,COBRE CERRILLOS S.A. ,P030,IMPRESION,PROCESO DE IMPRESION 3,180,200
506,13687,A,"2025-04-03","2025-04-25",N,TRO093009300007D94,45,0,45,1923.00,FONDO 386*386 D94 TRO SEP OCTOCABLE,COBRE CERRILLOS S.A. ,P007,OTRO,PROCESO AMARRADO,10,3250
507,13687,A,"2025-04-03","2025-04-25",N,TRO093009300007D94,45,0,45,1923.00,FONDO 386*386 D94 TRO SEP OCTOCABLE,COBRE CERRILLOS S.A. ,P029,TROQUELADO,PROCESO DE TROQUELADO,5,6500
508,13687,A,"2025-04-03","2025-04-25",N,TRO093009300007D94,45,0,45,1923.00,FONDO 386*386 D94 TRO SEP OCTOCABLE,COBRE CERRILLOS S.A. ,P033,TROQUELADO,PROCESO EMBALADO TROQUELADO,3,10800
509,13687,A,"2025-04-03","2025-04-25",N,TRO140014000200C30,90,0,90,3648.00,TAPA 415*415*415*200 C30 TRO OCTOCABLE,COBRE CERRILLOS S.A. ,P023,TROQUELADO,PROCESO TROQUELADO GRANDE,39,830
510,13687,A,"2025-04-03","2025-04-25",N,CAJ04120412101009B,45,0,45,3871.00,CAJA 206*206*1010*200 C20 TU OCTOCABLE 1010,COBRE CERRILLOS S.A. ,P004,CALADO,PROCESO CALADO BIPARTIDAS,46,710
511,13687,A,"2025-04-03","2025-04-25",N,CAJ04120412101009B,45,0,45,3871.00,CAJA 206*206*1010*200 C20 TU OCTOCABLE 1010,COBRE CERRILLOS S.A. ,P006,PEGADO,PROCESO PEGADO NORMAL,60,540
512,13687,A,"2025-04-03","2025-04-25",N,CAJ04120412101009B,45,0,45,3871.00,CAJA 206*206*1010*200 C20 TU OCTOCABLE 1010,COBRE CERRILLOS S.A. ,P021,OTRO,PROCESO EMBALADO CAJAS,20,1620
513,13687,A,"2025-04-03","2025-04-25",N,CAJ04120412101009B,45,0,45,3871.00,CAJA 206*206*1010*200 C20 TU OCTOCABLE 1010,COBRE CERRILLOS S.A. ,P051,OTRO,PROCESO DE AJUSTE 100,1,1
514,13687,A,"2025-04-03","2025-04-25",N,CAJ04120412101009B,45,0,45,3871.00,CAJA 206*206*1010*200 C20 TU OCTOCABLE 1010,COBRE CERRILLOS S.A. ,P058,PLIZADO,PROCESO DE PLIZADO BIPARTIDA,60,550
515,13687,A,"2025-04-03","2025-04-25",N,TER115011500110PLL,45,0,45,13899.00,PALLET MADERA 1150*1150*110,COBRE CERRILLOS S.A. ,"",OTRO,"",0,0
516,13688,A,"2025-04-03","2025-04-25",N,TER115011500110PLL,30,0,30,13899.00,PALLET MADERA 1150*1150*110,HELA SPICE LATAM SA ,"",OTRO,"",0,0
517,13688,A,"2025-04-03","2025-04-25",N,TRO141513150120C30,30,0,30,2943.00,FONDO 445*445*120 C30 TRO OCTO1000,HELA SPICE LATAM SA ,P018,TROZADO,PROCESO DE TROZADO,45,750
518,13688,A,"2025-04-03","2025-04-25",N,TRO141513150120C30,30,0,30,2943.00,FONDO 445*445*120 C30 TRO OCTO1000,HELA SPICE LATAM SA ,P020,OTRO,PROCESO EMBALADO BIN,30,1080
519,13688,A,"2025-04-03","2025-04-25",N,TRO141513150120C30,30,0,30,2943.00,FONDO 445*445*120 C30 TRO OCTO1000,HELA SPICE LATAM SA ,P023,TROQUELADO,PROCESO TROQUELADO GRANDE,39,830
520,13688,A,"2025-04-03","2025-04-25",N,EMP093009301025D99,30,0,30,36213.00,BIN 465*465*465*1025 D99 O3 OCTO1000.,HELA SPICE LATAM SA ,P024,OTRO,PROCESO DE PRENSADO,60,1520
521,13688,A,"2025-04-03","2025-04-25",N,EMP093009301025D99,30,0,30,36213.00,BIN 465*465*465*1025 D99 O3 OCTO1000.,HELA SPICE LATAM SA ,P025,OTRO,PROCESO DE DOBLADO,90,360
522,13688,A,"2025-04-03","2025-04-25",N,EMP093009301025D99,30,0,30,36213.00,BIN 465*465*465*1025 D99 O3 OCTO1000.,HELA SPICE LATAM SA ,P026,EMPLACADO,PROCESO DE EMPLACADO E3,73,450
523,13688,A,"2025-04-03","2025-04-25",N,EMP093009301025D99,30,0,30,36213.00,BIN 465*465*465*1025 D99 O3 OCTO1000.,HELA SPICE LATAM SA ,P027,PEGADO,PROCESO DE PEGADO BIN,45,720
524,13688,A,"2025-04-03","2025-04-25",N,EMP093009301025D99,30,0,30,36213.00,BIN 465*465*465*1025 D99 O3 OCTO1000.,HELA SPICE LATAM SA ,P038,IMPRESION,PROCESO IMPRESION 4,240,150
525,13688,A,"2025-04-03","2025-04-25",N,EMP093009301025D99,30,0,30,36213.00,BIN 465*465*465*1025 D99 O3 OCTO1000.,HELA SPICE LATAM SA ,P064,OTRO,PROCESO DE DIMENSIONADO GRANDE,40,850
526,13689,A,"2025-04-04","2025-04-11",N,REL0950002535.709B,300,0,300,798.00,RELLENO 95C25 35.7 09B CELDA 287,FABRICA DE PUERTAS Y MOLDURAS MOLDECOR LTDA. ,P008,ENCOLADO,PROCESO DE ENCOLADO 25,6,5400
527,13689,A,"2025-04-04","2025-04-11",N,REL0950002535.709B,300,0,300,798.00,RELLENO 95C25 35.7 09B CELDA 287,FABRICA DE PUERTAS Y MOLDURAS MOLDECOR LTDA. ,P011,MULTIPLE,PROCESO MULTIPLE ,10,3250
528,13689,A,"2025-04-04","2025-04-11",N,REL0950002535.709B,300,0,300,798.00,RELLENO 95C25 35.7 09B CELDA 287,FABRICA DE PUERTAS Y MOLDURAS MOLDECOR LTDA. ,P022,OTRO,PROCESO EMBALADO RELLENO,6,5400
529,13690,A,"2025-04-07","2025-04-30",N,CAJ056002650150D94,250,0,250,2368.00,CAJA 560*265*150 NO D94.,BELLTECH AUTOSERVICIOS S.A. ,P001,PLIZADO,PROCESO DE PLIZADO NORMAL ,30,1100
530,13690,A,"2025-04-07","2025-04-30",N,CAJ056002650150D94,250,0,250,2368.00,CAJA 560*265*150 NO D94.,BELLTECH AUTOSERVICIOS S.A. ,P003,CALADO,PROCESO CALADO NORMAL,30,1080
531,13690,A,"2025-04-07","2025-04-30",N,CAJ056002650150D94,250,0,250,2368.00,CAJA 560*265*150 NO D94.,BELLTECH AUTOSERVICIOS S.A. ,P006,PEGADO,PROCESO PEGADO NORMAL,60,540
532,13690,A,"2025-04-07","2025-04-30",N,CAJ056002650150D94,250,0,250,2368.00,CAJA 560*265*150 NO D94.,BELLTECH AUTOSERVICIOS S.A. ,P021,OTRO,PROCESO EMBALADO CAJAS,20,1620
533,13690,A,"2025-04-07","2025-04-30",N,CAJ056002650150D94,250,0,250,2368.00,CAJA 560*265*150 NO D94.,BELLTECH AUTOSERVICIOS S.A. ,P095,TROZADO,PROCESO TROZADO MEDIANO,25,50000
534,13691,A,"2025-04-07","2025-04-17",N,CAJ055004000200C20,400,0,400,2245.00,CAJA 550*400*200 C20 NO.,HERNANDEZ Y ORREGO COMPUTACION LTDA ,P001,PLIZADO,PROCESO DE PLIZADO NORMAL ,30,1100
535,13691,A,"2025-04-07","2025-04-17",N,CAJ055004000200C20,400,0,400,2245.00,CAJA 550*400*200 C20 NO.,HERNANDEZ Y ORREGO COMPUTACION LTDA ,P003,CALADO,PROCESO CALADO NORMAL,30,1080
536,13691,A,"2025-04-07","2025-04-17",N,CAJ055004000200C20,400,0,400,2245.00,CAJA 550*400*200 C20 NO.,HERNANDEZ Y ORREGO COMPUTACION LTDA ,P006,PEGADO,PROCESO PEGADO NORMAL,60,540
537,13691,A,"2025-04-07","2025-04-17",N,CAJ055004000200C20,400,0,400,2245.00,CAJA 550*400*200 C20 NO.,HERNANDEZ Y ORREGO COMPUTACION LTDA ,P018,TROZADO,PROCESO DE TROZADO,45,750
538,13691,A,"2025-04-07","2025-04-17",N,CAJ055004000200C20,400,0,400,2245.00,CAJA 550*400*200 C20 NO.,HERNANDEZ Y ORREGO COMPUTACION LTDA ,P021,OTRO,PROCESO EMBALADO CAJAS,20,1620
539,13691,A,"2025-04-07","2025-04-17",N,CAJ055004000200C20,400,0,400,2245.00,CAJA 550*400*200 C20 NO.,HERNANDEZ Y ORREGO COMPUTACION LTDA ,P028,IMPRESION,PROCESO DE IMPRESION 2,120,300
540,13692,A,"2025-04-07","2025-04-11",N,EMP105008501000D94,250,0,250,21561.00,BIN 735*535*315*1000 D94 03 RECTOCTO,ALIMENTOS Y FRUTOS S.A. ,P018,TROZADO,PROCESO DE TROZADO,45,750
541,13692,A,"2025-04-07","2025-04-11",N,EMP105008501000D94,250,0,250,21561.00,BIN 735*535*315*1000 D94 03 RECTOCTO,ALIMENTOS Y FRUTOS S.A. ,P020,OTRO,PROCESO EMBALADO BIN,30,1080
542,13692,A,"2025-04-07","2025-04-11",N,EMP105008501000D94,250,0,250,21561.00,BIN 735*535*315*1000 D94 03 RECTOCTO,ALIMENTOS Y FRUTOS S.A. ,P025,OTRO,PROCESO DE DOBLADO,90,360
543,13692,A,"2025-04-07","2025-04-11",N,EMP105008501000D94,250,0,250,21561.00,BIN 735*535*315*1000 D94 03 RECTOCTO,ALIMENTOS Y FRUTOS S.A. ,P026,EMPLACADO,PROCESO DE EMPLACADO E3,73,450
544,13692,A,"2025-04-07","2025-04-11",N,EMP105008501000D94,250,0,250,21561.00,BIN 735*535*315*1000 D94 03 RECTOCTO,ALIMENTOS Y FRUTOS S.A. ,P027,PEGADO,PROCESO DE PEGADO BIN,45,720
545,13692,A,"2025-04-07","2025-04-11",N,EMP105008501000D94,250,0,250,21561.00,BIN 735*535*315*1000 D94 03 RECTOCTO,ALIMENTOS Y FRUTOS S.A. ,P028,IMPRESION,PROCESO DE IMPRESION 2,120,300
546,13692,A,"2025-04-07","2025-04-11",N,EMP105008501000D94,250,0,250,21561.00,BIN 735*535*315*1000 D94 03 RECTOCTO,ALIMENTOS Y FRUTOS S.A. ,P064,OTRO,PROCESO DE DIMENSIONADO GRANDE,40,850
547,13692,A,"2025-04-07","2025-04-11",N,TRO149829000150C20,500,0,500,2213.00,TAPA 750*540*320*150 C20 TRO RECTOCTO S/V,ALIMENTOS Y FRUTOS S.A. ,P023,TROQUELADO,PROCESO TROQUELADO GRANDE,39,830
548,13693,A,"2025-04-07","2025-04-17",N,EMP105008501000D94,500,0,500,21561.00,BIN 735*535*315*1000 D94 03 RECTOCTO,ALIMENTOS Y FRUTOS S.A. ,P018,TROZADO,PROCESO DE TROZADO,45,750
549,13693,A,"2025-04-07","2025-04-17",N,EMP105008501000D94,500,0,500,21561.00,BIN 735*535*315*1000 D94 03 RECTOCTO,ALIMENTOS Y FRUTOS S.A. ,P020,OTRO,PROCESO EMBALADO BIN,30,1080
550,13693,A,"2025-04-07","2025-04-17",N,EMP105008501000D94,500,0,500,21561.00,BIN 735*535*315*1000 D94 03 RECTOCTO,ALIMENTOS Y FRUTOS S.A. ,P025,OTRO,PROCESO DE DOBLADO,90,360
551,13693,A,"2025-04-07","2025-04-17",N,EMP105008501000D94,500,0,500,21561.00,BIN 735*535*315*1000 D94 03 RECTOCTO,ALIMENTOS Y FRUTOS S.A. ,P026,EMPLACADO,PROCESO DE EMPLACADO E3,73,450
552,13693,A,"2025-04-07","2025-04-17",N,EMP105008501000D94,500,0,500,21561.00,BIN 735*535*315*1000 D94 03 RECTOCTO,ALIMENTOS Y FRUTOS S.A. ,P027,PEGADO,PROCESO DE PEGADO BIN,45,720
553,13693,A,"2025-04-07","2025-04-17",N,EMP105008501000D94,500,0,500,21561.00,BIN 735*535*315*1000 D94 03 RECTOCTO,ALIMENTOS Y FRUTOS S.A. ,P028,IMPRESION,PROCESO DE IMPRESION 2,120,300
554,13693,A,"2025-04-07","2025-04-17",N,EMP105008501000D94,500,0,500,21561.00,BIN 735*535*315*1000 D94 03 RECTOCTO,ALIMENTOS Y FRUTOS S.A. ,P064,OTRO,PROCESO DE DIMENSIONADO GRANDE,40,850
555,13693,A,"2025-04-07","2025-04-17",N,TRO149829000150C20,1000,0,1000,2213.00,TAPA 750*540*320*150 C20 TRO RECTOCTO S/V,ALIMENTOS Y FRUTOS S.A. ,P023,TROQUELADO,PROCESO TROQUELADO GRANDE,39,830
556,13694,A,"2025-04-07","2025-04-25",N,EMP105008501000D94,250,0,250,21561.00,BIN 735*535*315*1000 D94 03 RECTOCTO,ALIMENTOS Y FRUTOS S.A. ,P018,TROZADO,PROCESO DE TROZADO,45,750
557,13694,A,"2025-04-07","2025-04-25",N,EMP105008501000D94,250,0,250,21561.00,BIN 735*535*315*1000 D94 03 RECTOCTO,ALIMENTOS Y FRUTOS S.A. ,P020,OTRO,PROCESO EMBALADO BIN,30,1080
558,13694,A,"2025-04-07","2025-04-25",N,EMP105008501000D94,250,0,250,21561.00,BIN 735*535*315*1000 D94 03 RECTOCTO,ALIMENTOS Y FRUTOS S.A. ,P025,OTRO,PROCESO DE DOBLADO,90,360
559,13694,A,"2025-04-07","2025-04-25",N,EMP105008501000D94,250,0,250,21561.00,BIN 735*535*315*1000 D94 03 RECTOCTO,ALIMENTOS Y FRUTOS S.A. ,P026,EMPLACADO,PROCESO DE EMPLACADO E3,73,450
560,13694,A,"2025-04-07","2025-04-25",N,EMP105008501000D94,250,0,250,21561.00,BIN 735*535*315*1000 D94 03 RECTOCTO,ALIMENTOS Y FRUTOS S.A. ,P027,PEGADO,PROCESO DE PEGADO BIN,45,720
561,13694,A,"2025-04-07","2025-04-25",N,EMP105008501000D94,250,0,250,21561.00,BIN 735*535*315*1000 D94 03 RECTOCTO,ALIMENTOS Y FRUTOS S.A. ,P028,IMPRESION,PROCESO DE IMPRESION 2,120,300
562,13694,A,"2025-04-07","2025-04-25",N,EMP105008501000D94,250,0,250,21561.00,BIN 735*535*315*1000 D94 03 RECTOCTO,ALIMENTOS Y FRUTOS S.A. ,P064,OTRO,PROCESO DE DIMENSIONADO GRANDE,40,850
563,13694,A,"2025-04-07","2025-04-25",N,TRO149829000150C20,500,0,500,2213.00,TAPA 750*540*320*150 C20 TRO RECTOCTO S/V,ALIMENTOS Y FRUTOS S.A. ,P023,TROQUELADO,PROCESO TROQUELADO GRANDE,39,830
564,13695,A,"2025-04-08","2025-05-02",N,REL0950001837.509B,3000,0,3000,628.00,"RELLENO 95C18 37,5 09B CELDA 287.",COMERCIAL MARVIC LTDA ,P011,MULTIPLE,PROCESO MULTIPLE ,10,3250
565,13695,A,"2025-04-08","2025-05-02",N,REL0950001837.509B,3000,0,3000,628.00,"RELLENO 95C18 37,5 09B CELDA 287.",COMERCIAL MARVIC LTDA ,P022,OTRO,PROCESO EMBALADO RELLENO,6,5400
566,13695,A,"2025-04-08","2025-05-02",N,REL0950001837.509B,3000,0,3000,628.00,"RELLENO 95C18 37,5 09B CELDA 287.",COMERCIAL MARVIC LTDA ,P082,ENCOLADO,PROCESO DE ENCOLADO 18,5,6400
567,13696,A,"2025-04-08","2025-05-02",N,SEP14001400000410C,205,0,205,2405.00,SEPARADOR 1400*1400*3 10C SEP-,SAKATA SEED CHILE S.A. ,P018,TROZADO,PROCESO DE TROZADO,45,750
568,13696,A,"2025-04-08","2025-05-02",N,SEP14001400000410C,205,0,205,2405.00,SEPARADOR 1400*1400*3 10C SEP-,SAKATA SEED CHILE S.A. ,P033,TROQUELADO,PROCESO EMBALADO TROQUELADO,3,10800
569,13696,A,"2025-04-08","2025-05-02",N,SEP14001400000410C,205,0,205,2405.00,SEPARADOR 1400*1400*3 10C SEP-,SAKATA SEED CHILE S.A. ,P064,OTRO,PROCESO DE DIMENSIONADO GRANDE,40,850
570,13697,A,"2025-04-08","2025-05-09",N,CAJ039503600325D92,500,0,500,2449.00,CAJA 395*360*325 D92 NO.,MASTER DG ,P001,PLIZADO,PROCESO DE PLIZADO NORMAL ,30,1100
571,13697,A,"2025-04-08","2025-05-09",N,CAJ039503600325D92,500,0,500,2449.00,CAJA 395*360*325 D92 NO.,MASTER DG ,P003,CALADO,PROCESO CALADO NORMAL,30,1080
572,13697,A,"2025-04-08","2025-05-09",N,CAJ039503600325D92,500,0,500,2449.00,CAJA 395*360*325 D92 NO.,MASTER DG ,P006,PEGADO,PROCESO PEGADO NORMAL,60,540
573,13697,A,"2025-04-08","2025-05-09",N,CAJ039503600325D92,500,0,500,2449.00,CAJA 395*360*325 D92 NO.,MASTER DG ,P018,TROZADO,PROCESO DE TROZADO,45,750
574,13697,A,"2025-04-08","2025-05-09",N,CAJ039503600325D92,500,0,500,2449.00,CAJA 395*360*325 D92 NO.,MASTER DG ,P021,OTRO,PROCESO EMBALADO CAJAS,20,1620
575,13697,A,"2025-04-08","2025-05-09",N,CAJ039503600325D92,500,0,500,2449.00,CAJA 395*360*325 D92 NO.,MASTER DG ,P028,IMPRESION,PROCESO DE IMPRESION 2,120,300
576,13699,A,"2025-04-09","2025-04-21",N,REL0950002139.709B,5000,0,5000,748.00,RELLENO 95C21 39.7 09B CELDA 287,FORESTAL SANTA ROSA CHILE SPA ,P009,ENCOLADO,PROCESO DE ENCOLADO 21,6,5400
577,13699,A,"2025-04-09","2025-04-21",N,REL0950002139.709B,5000,0,5000,748.00,RELLENO 95C21 39.7 09B CELDA 287,FORESTAL SANTA ROSA CHILE SPA ,P011,MULTIPLE,PROCESO MULTIPLE ,10,3250
578,13699,A,"2025-04-09","2025-04-21",N,REL0950002139.709B,5000,0,5000,748.00,RELLENO 95C21 39.7 09B CELDA 287,FORESTAL SANTA ROSA CHILE SPA ,P022,OTRO,PROCESO EMBALADO RELLENO,6,5400
579,13699,A,"2025-04-09","2025-04-21",N,REL1100002139.709B,5000,0,5000,866.00,RELLENO 110C21 A 39.7 09B CELDA 291,FORESTAL SANTA ROSA CHILE SPA ,P043,OTRO,PROCESO PRENSADO MANUAL,5,6500
580,13700,A,"2025-04-10","2025-04-17",N,REL1100002537.509B,2500,0,2500,966.00,RELLENO 110C25 37.5 09B CELDA 249,COMERCIAL IGAL LTDA. ,P007,OTRO,PROCESO AMARRADO,10,3250
581,13700,A,"2025-04-10","2025-04-17",N,REL1100002537.509B,2500,0,2500,966.00,RELLENO 110C25 37.5 09B CELDA 249,COMERCIAL IGAL LTDA. ,P008,ENCOLADO,PROCESO DE ENCOLADO 25,6,5400
582,13700,A,"2025-04-10","2025-04-17",N,REL1100002537.509B,2500,0,2500,966.00,RELLENO 110C25 37.5 09B CELDA 249,COMERCIAL IGAL LTDA. ,P011,MULTIPLE,PROCESO MULTIPLE ,10,3250
583,13700,A,"2025-04-10","2025-04-17",N,REL1100002534.509B,1500,0,1500,889.00,RELLENO 110C25 34.5 09B CELDA 249,COMERCIAL IGAL LTDA. ,P022,OTRO,PROCESO EMBALADO RELLENO,6,5400
584,13701,A,"2025-04-10","2025-04-24",N,REL1100002537.509B,2500,0,2500,966.00,RELLENO 110C25 37.5 09B CELDA 249,COMERCIAL IGAL LTDA. ,P007,OTRO,PROCESO AMARRADO,10,3250
585,13701,A,"2025-04-10","2025-04-24",N,REL1100002537.509B,2500,0,2500,966.00,RELLENO 110C25 37.5 09B CELDA 249,COMERCIAL IGAL LTDA. ,P008,ENCOLADO,PROCESO DE ENCOLADO 25,6,5400
586,13701,A,"2025-04-10","2025-04-24",N,REL1100002537.509B,2500,0,2500,966.00,RELLENO 110C25 37.5 09B CELDA 249,COMERCIAL IGAL LTDA. ,P011,MULTIPLE,PROCESO MULTIPLE ,10,3250
587,13702,A,"2025-04-10","2025-05-09",N,"REL1100002537,509B",2500,0,2500,1017.00,RELLENO 110C25 37.5 09B CELDA 291,TRANSFORMADORA DE MADERAS S.A. ,P008,ENCOLADO,PROCESO DE ENCOLADO 25,6,5400
588,13702,A,"2025-04-10","2025-05-09",N,"REL1100002537,509B",2500,0,2500,1017.00,RELLENO 110C25 37.5 09B CELDA 291,TRANSFORMADORA DE MADERAS S.A. ,P011,MULTIPLE,PROCESO MULTIPLE ,10,3250
589,13702,A,"2025-04-10","2025-05-09",N,"REL1100002537,509B",2500,0,2500,1017.00,RELLENO 110C25 37.5 09B CELDA 291,TRANSFORMADORA DE MADERAS S.A. ,P022,OTRO,PROCESO EMBALADO RELLENO,6,5400
590,13703,A,"2025-04-10","2025-04-28",N,REL0950002139.509B,5000,0,5000,744.00,RELLENO 95C21 39.5 09B CELDA 287,MAFOR S.A. ,P009,ENCOLADO,PROCESO DE ENCOLADO 21,6,5400
591,13703,A,"2025-04-10","2025-04-28",N,REL0950002139.509B,5000,0,5000,744.00,RELLENO 95C21 39.5 09B CELDA 287,MAFOR S.A. ,P011,MULTIPLE,PROCESO MULTIPLE ,10,3250
592,13703,A,"2025-04-10","2025-04-28",N,REL0950002139.509B,5000,0,5000,744.00,RELLENO 95C21 39.5 09B CELDA 287,MAFOR S.A. ,P022,OTRO,PROCESO EMBALADO RELLENO,6,5400
593,13704,A,"2025-04-10","2025-05-09",N,"REL0950002536,509B",3000,0,3000,818.00,RELLENO 95C25 36.5 09B CELDA 256,MAFOR S.A. ,P008,ENCOLADO,PROCESO DE ENCOLADO 25,6,5400
594,13704,A,"2025-04-10","2025-05-09",N,"REL0950002536,509B",3000,0,3000,818.00,RELLENO 95C25 36.5 09B CELDA 256,MAFOR S.A. ,P011,MULTIPLE,PROCESO MULTIPLE ,10,3250
595,13704,A,"2025-04-10","2025-05-09",N,"REL0950002536,509B",3000,0,3000,818.00,RELLENO 95C25 36.5 09B CELDA 256,MAFOR S.A. ,P022,OTRO,PROCESO EMBALADO RELLENO,6,5400
596,13704,A,"2025-04-10","2025-05-09",N,"REL110003036,510E ",3000,0,3000,1135.00,RELLENO 110C30 36.5 10E CELDA 239,MAFOR S.A. ,P013,ENCOLADO,PROCESO DE ENCOLADO 30,7,4630
